metric,score,evaluation_model
Answer Relevancy,0,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,0.833333333,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,0,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,0,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,0,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,0,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,0,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,0,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
Answer Relevancy,1,Llama-3 70B
