metric,score,evaluation_model
Contextual Precision,0,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.469285714,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.587301587,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.333333333,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,0.75,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.5,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.25,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.333333333,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.166666667,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.833333333,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,0.333333333,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.553571429,Llama-3 70B
