metric,score,evaluation_model
Contextual Precision,0,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.5,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.25,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.75,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.625,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.142857143,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.5,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,0.866666667,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,0.833333333,Llama-3 70B
Contextual Precision,0.576923077,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.7,Llama-3 70B
Contextual Precision,0.7,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.80952381,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,0.333333333,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,0.642857143,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.75,Llama-3 70B
Contextual Precision,1,Llama-3 70B
