metric,score,evaluation_model
Contextual Precision,0.25,Llama-3 70B
Contextual Precision,0.616757783,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.5,Llama-3 70B
Contextual Precision,0.351388889,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,0.333333333,Llama-3 70B
Contextual Precision,0.866666667,Llama-3 70B
Contextual Precision,0.792857143,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.5,Llama-3 70B
Contextual Precision,0.345833333,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,0.25,Llama-3 70B
Contextual Precision,0.2,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.755555556,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.633333333,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.525,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.333333333,Llama-3 70B
Contextual Precision,0.142857143,Llama-3 70B
Contextual Precision,0.833333333,Llama-3 70B
Contextual Precision,0.25,Llama-3 70B
Contextual Precision,0.25,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,0.642857143,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,0.25,Llama-3 70B
Contextual Precision,0.452380952,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,0.090909091,Llama-3 70B
Contextual Precision,0.111111111,Llama-3 70B
Contextual Precision,0.45,Llama-3 70B
Contextual Precision,0.472043997,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.226190476,Llama-3 70B
Contextual Precision,0.333333333,Llama-3 70B
Contextual Precision,0.666666667,Llama-3 70B
Contextual Precision,0.75,Llama-3 70B
Contextual Precision,0.5,Llama-3 70B
Contextual Precision,0.333333333,Llama-3 70B
Contextual Precision,0.25,Llama-3 70B
Contextual Precision,0.125,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.611111111,Llama-3 70B
Contextual Precision,0.25,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.383333333,Llama-3 70B
Contextual Precision,0.866666667,Llama-3 70B
Contextual Precision,0.75,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,0.2,Llama-3 70B
Contextual Precision,0.333333333,Llama-3 70B
Contextual Precision,0.142857143,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.751190476,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.307575758,Llama-3 70B
Contextual Precision,0.333333333,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,0.333333333,Llama-3 70B
