metric,score,evaluation_model
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.633333333,Llama-3 70B
Contextual Precision,0.833333333,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.75,Llama-3 70B
Contextual Precision,0.909353741,Llama-3 70B
Contextual Precision,0.333333333,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.291666667,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.748438702,Llama-3 70B
Contextual Precision,0.833333333,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.5,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.333333333,Llama-3 70B
Contextual Precision,0.333333333,Llama-3 70B
Contextual Precision,0.5,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,0.291666667,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.2,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.755555556,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,0.75,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,0.833333333,Llama-3 70B
Contextual Precision,0.25,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,0.25,Llama-3 70B
Contextual Precision,0.7,Llama-3 70B
Contextual Precision,0.826190476,Llama-3 70B
Contextual Precision,0.866666667,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,0.5,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.796190476,Llama-3 70B
Contextual Precision,0.333333333,Llama-3 70B
Contextual Precision,0.477777778,Llama-3 70B
Contextual Precision,0.5,Llama-3 70B
Contextual Precision,0.071428571,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.090909091,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.25,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.642857143,Llama-3 70B
Contextual Precision,0.225490196,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.75,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.7,Llama-3 70B
Contextual Precision,0.333333333,Llama-3 70B
Contextual Precision,0.333333333,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.111111111,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.5,Llama-3 70B
Contextual Precision,0.25,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
