metric,score,evaluation_model
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,0,Llama-3 70B
Contextual Recall,0.6,Llama-3 70B
Contextual Recall,0.25,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,0.85,Llama-3 70B
Contextual Recall,0.166666667,Llama-3 70B
Contextual Recall,0,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,0,Llama-3 70B
Contextual Recall,0.666666667,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,0.470588235,Llama-3 70B
Contextual Recall,0.615384615,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,0.25,Llama-3 70B
Contextual Recall,0,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,0,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,0,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,0,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,0,Llama-3 70B
Contextual Recall,0.4,Llama-3 70B
Contextual Recall,0.5,Llama-3 70B
Contextual Recall,0,Llama-3 70B
Contextual Recall,0.5,Llama-3 70B
Contextual Recall,0.714285714,Llama-3 70B
Contextual Recall,0.333333333,Llama-3 70B
Contextual Recall,0,Llama-3 70B
Contextual Recall,0.538461538,Llama-3 70B
Contextual Recall,0.571428571,Llama-3 70B
Contextual Recall,0,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,0.75,Llama-3 70B
Contextual Recall,0.692307692,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,0.8,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,0.5,Llama-3 70B
Contextual Recall,0.625,Llama-3 70B
Contextual Recall,0.666666667,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,0.7,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,0.714285714,Llama-3 70B
Contextual Recall,0.05,Llama-3 70B
Contextual Recall,0,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,0.5,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,0.333333333,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,0,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,0,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,0,Llama-3 70B
Contextual Recall,0.166666667,Llama-3 70B
Contextual Recall,0.888888889,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,0.833333333,Llama-3 70B
Contextual Recall,0.2,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,0.363636364,Llama-3 70B
