metric,score,evaluation_model
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,0.666666667,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,0.888888889,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,0.875,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,0.75,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,0.8,Llama-3 70B
Faithfulness,0.714285714,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,0.75,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
