metric,score,evaluation_model
Contextual Precision,0.333333333,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.25,Llama-3 70B
Contextual Precision,0.5,Llama-3 70B
Contextual Precision,0.75,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.477777778,Llama-3 70B
Contextual Precision,0.75,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.333333333,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.5,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.759285714,Llama-3 70B
Contextual Precision,0.416666667,Llama-3 70B
Contextual Precision,0.7,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.81,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.591666667,Llama-3 70B
Contextual Precision,0.5,Llama-3 70B
Contextual Precision,0.866666667,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,0.56547619,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.2,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.333333333,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,0.492857143,Llama-3 70B
Contextual Precision,0.288135198,Llama-3 70B
Contextual Precision,0.2,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.333333333,Llama-3 70B
Contextual Precision,0.2,Llama-3 70B
Contextual Precision,0.558823529,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.166666667,Llama-3 70B
Contextual Precision,0.7,Llama-3 70B
Contextual Precision,0.45,Llama-3 70B
Contextual Precision,0.325,Llama-3 70B
Contextual Precision,0.333333333,Llama-3 70B
Contextual Precision,0.333333333,Llama-3 70B
Contextual Precision,0.111111111,Llama-3 70B
Contextual Precision,0.333333333,Llama-3 70B
Contextual Precision,0.190909091,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.111111111,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,0.792857143,Llama-3 70B
Contextual Precision,0.755555556,Llama-3 70B
Contextual Precision,0.866666667,Llama-3 70B
Contextual Precision,0.5,Llama-3 70B
Contextual Precision,0.571428571,Llama-3 70B
Contextual Precision,0.125,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,0.30952381,Llama-3 70B
Contextual Precision,0.333333333,Llama-3 70B
Contextual Precision,0.5,Llama-3 70B
Contextual Precision,0.333333333,Llama-3 70B
Contextual Precision,0.25,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.7,Llama-3 70B
Contextual Precision,0.45,Llama-3 70B
Contextual Precision,0.333333333,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,1,Llama-3 70B
