metric,score,evaluation_model
Contextual Precision,0.30952381,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.142857143,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.333333333,Llama-3 70B
Contextual Precision,0.363675622,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.383333333,Llama-3 70B
Contextual Precision,0.416666667,Llama-3 70B
Contextual Precision,0.25,Llama-3 70B
Contextual Precision,0.561864559,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.45,Llama-3 70B
Contextual Precision,0.118589744,Llama-3 70B
Contextual Precision,0.80952381,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,0.233333333,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.633333333,Llama-3 70B
Contextual Precision,0.666666667,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.666666667,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.325,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.2,Llama-3 70B
Contextual Precision,0.25,Llama-3 70B
Contextual Precision,0.766917816,Llama-3 70B
Contextual Precision,0.51040071,Llama-3 70B
Contextual Precision,0.25,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,0.083333333,Llama-3 70B
Contextual Precision,0.13933501,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.333333333,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,0.320634921,Llama-3 70B
Contextual Precision,0.75,Llama-3 70B
Contextual Precision,0.5,Llama-3 70B
Contextual Precision,0.333333333,Llama-3 70B
Contextual Precision,0.7,Llama-3 70B
Contextual Precision,0.333333333,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.833333333,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,0.333333333,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.25,Llama-3 70B
Contextual Precision,0.75,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.72609127,Llama-3 70B
Contextual Precision,0.642857143,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.221693122,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,0.907136509,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,0.413411657,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.5,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,0.833333333,Llama-3 70B
Contextual Precision,0.25,Llama-3 70B
Contextual Precision,0.267857143,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.7,Llama-3 70B
Contextual Precision,0.347222222,Llama-3 70B
