metric,score,evaluation_model,reason,error
Correctness (GEval),1.0,Llama-3 70B,"The actual output matches the expected output with no discrepancies in details, values, or information and answers the input question directly",
Correctness (GEval),0.0,Llama-3 70B,"The actual output provides a specific date, whereas the expected output explains the concept of the approval date without providing a specific date",
Correctness (GEval),1.0,Llama-3 70B,"The actual output directly matches the expected output with accurate details and information, following the evaluation steps provided without any discrepancies or mismatches in units or precision values, and answers the input question correctly and concisely, with no extra information or different order of details that alters the main concept, and does not omit any crucial information or examples from the expected output, and provides accurate references to the MIL-STD-963B, section 4.8.2(a).",
Correctness (GEval),1.0,Llama-3 70B,"The actual output answers the input, provides detailed reasons for the authority",
Correctness (GEval),0.0,Llama-3 70B,The actual output does not match the expected output and omits the main concept of providing new means to deal with activities effectively and efficiently,
Correctness (GEval),0.0,Llama-3 70B,The actual output does not address the input question and provides unrelated information about evidence change impact analysis instead of discussing integrating the OPENCOSS platform with an external system for exchanging evidence,
Correctness (GEval),0.0,Llama-3 70B,"The actual output does not match the expected output, and the steps provided are not related to the input given",
Correctness (GEval),0.0,Llama-3 70B,The actual output does not directly answer the input question and provides unrelated information about modeling the current situation of an organization and redesigning business processes,
Correctness (GEval),0.0,Llama-3 70B,"The actual output does not match the expected output, and the details provided are unrelated to the input question",
Correctness (GEval),0.0,Llama-3 70B,The actual output does not answer the input question and does not provide any flaws found in the function level requirements,
Correctness (GEval),1.0,Llama-3 70B,"The actual output matches the expected output directly, with no discrepancies in details or information",
Correctness (GEval),0.8,Llama-3 70B,"The actual output provides more details and information than the expected output, but still answers the input question correctly and maintains the main concepts of the expected output",
Correctness (GEval),1.0,Llama-3 70B,"The actual output is identical to the expected output, and provides additional information that does not contradict the main concept",
Correctness (GEval),1.0,Llama-3 70B,"The actual output accurately answers the input question, providing relevant details and examples that align with the expected output, with no discrepancies in units, precision, or information",
Correctness (GEval),0.7,Llama-3 70B,"Actual output provides extra information and presents details in a different order than the expected output, but still answers the input question",
Correctness (GEval),0.6,Llama-3 70B,"The actual output does not directly state that the rover will take imagery of itself and the surrounding terrain, but it provides detailed information about the imaging capabilities, which somewhat aligns with the expected output, but lacks direct correlation and has extra details that are not mentioned in the expected output",
