metric,score,evaluation_model
Contextual Recall,0,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,0.5,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,0.8,Llama-3 70B
Contextual Recall,0.666666667,Llama-3 70B
Contextual Recall,0.75,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,0,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,0.2,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,0.8,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,0.25,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,0.6,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,0,Llama-3 70B
Contextual Recall,0,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,0.875,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,0,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,0,Llama-3 70B
Contextual Recall,1,Llama-3 70B
Contextual Recall,1,Llama-3 70B
