metric,score,evaluation_model
Contextual Precision,1,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,0.75,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.477777778,Llama-3 70B
Contextual Precision,0.731111111,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.848492865,Llama-3 70B
Contextual Precision,0.666666667,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.75,Llama-3 70B
Contextual Precision,0.333333333,Llama-3 70B
Contextual Precision,0.77012785,Llama-3 70B
Contextual Precision,0.5,Llama-3 70B
Contextual Precision,0.5,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.5,Llama-3 70B
Contextual Precision,0.5,Llama-3 70B
Contextual Precision,0.833333333,Llama-3 70B
Contextual Precision,0.333333333,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.333333333,Llama-3 70B
Contextual Precision,0.5,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,0.266666667,Llama-3 70B
Contextual Precision,0.5,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,0.833333333,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.7,Llama-3 70B
Contextual Precision,0.142857143,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,0.916666667,Llama-3 70B
Contextual Precision,0.076923077,Llama-3 70B
Contextual Precision,0.128787879,Llama-3 70B
Contextual Precision,0.75,Llama-3 70B
Contextual Precision,0.366666667,Llama-3 70B
Contextual Precision,0.952628968,Llama-3 70B
Contextual Precision,0.866666667,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.833333333,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.25,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.25,Llama-3 70B
Contextual Precision,0.5,Llama-3 70B
Contextual Precision,0.166666667,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.916666667,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.333333333,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,1,Llama-3 70B
Contextual Precision,0.7,Llama-3 70B
Contextual Precision,0,Llama-3 70B
Contextual Precision,1,Llama-3 70B
