metric,score,evaluation_model
Contextual Relevancy,1,Llama-3 70B
Contextual Relevancy,0.875,Llama-3 70B
Contextual Relevancy,1,Llama-3 70B
Contextual Relevancy,1,Llama-3 70B
Contextual Relevancy,0.8,Llama-3 70B
Contextual Relevancy,0.75,Llama-3 70B
Contextual Relevancy,1,Llama-3 70B
Contextual Relevancy,1,Llama-3 70B
Contextual Relevancy,0.714285714,Llama-3 70B
Contextual Relevancy,1,Llama-3 70B
Contextual Relevancy,1,Llama-3 70B
Contextual Relevancy,1,Llama-3 70B
Contextual Relevancy,1,Llama-3 70B
Contextual Relevancy,1,Llama-3 70B
Contextual Relevancy,1,Llama-3 70B
Contextual Relevancy,0.5,Llama-3 70B
Contextual Relevancy,0.428571429,Llama-3 70B
Contextual Relevancy,1,Llama-3 70B
Contextual Relevancy,0.6,Llama-3 70B
Contextual Relevancy,0.4,Llama-3 70B
Contextual Relevancy,0.555555556,Llama-3 70B
Contextual Relevancy,1,Llama-3 70B
Contextual Relevancy,1,Llama-3 70B
Contextual Relevancy,0.75,Llama-3 70B
Contextual Relevancy,1,Llama-3 70B
Contextual Relevancy,1,Llama-3 70B
Contextual Relevancy,0.75,Llama-3 70B
Contextual Relevancy,1,Llama-3 70B
Contextual Relevancy,1,Llama-3 70B
Contextual Relevancy,0.285714286,Llama-3 70B
Contextual Relevancy,1,Llama-3 70B
Contextual Relevancy,0.166666667,Llama-3 70B
Contextual Relevancy,0.5,Llama-3 70B
Contextual Relevancy,1,Llama-3 70B
Contextual Relevancy,0.5,Llama-3 70B
Contextual Relevancy,1,Llama-3 70B
Contextual Relevancy,1,Llama-3 70B
Contextual Relevancy,0.75,Llama-3 70B
Contextual Relevancy,1,Llama-3 70B
Contextual Relevancy,0,Llama-3 70B
Contextual Relevancy,1,Llama-3 70B
Contextual Relevancy,0.555555556,Llama-3 70B
Contextual Relevancy,1,Llama-3 70B
Contextual Relevancy,0.75,Llama-3 70B
Contextual Relevancy,0.6,Llama-3 70B
Contextual Relevancy,0.333333333,Llama-3 70B
Contextual Relevancy,1,Llama-3 70B
Contextual Relevancy,0.833333333,Llama-3 70B
Contextual Relevancy,1,Llama-3 70B
Contextual Relevancy,0.8,Llama-3 70B
Contextual Relevancy,1,Llama-3 70B
Contextual Relevancy,0.666666667,Llama-3 70B
Contextual Relevancy,1,Llama-3 70B
Contextual Relevancy,0.666666667,Llama-3 70B
Contextual Relevancy,0.4,Llama-3 70B
Contextual Relevancy,0.75,Llama-3 70B
Contextual Relevancy,0.8,Llama-3 70B
Contextual Relevancy,0.8,Llama-3 70B
Contextual Relevancy,1,Llama-3 70B
Contextual Relevancy,0.625,Llama-3 70B
Contextual Relevancy,1,Llama-3 70B
Contextual Relevancy,0.333333333,Llama-3 70B
Contextual Relevancy,0.833333333,Llama-3 70B
Contextual Relevancy,0.4,Llama-3 70B
Contextual Relevancy,1,Llama-3 70B
Contextual Relevancy,1,Llama-3 70B
Contextual Relevancy,0.571428571,Llama-3 70B
Contextual Relevancy,1,Llama-3 70B
Contextual Relevancy,0.833333333,Llama-3 70B
Contextual Relevancy,0.666666667,Llama-3 70B
Contextual Relevancy,0.285714286,Llama-3 70B
Contextual Relevancy,0.2,Llama-3 70B
Contextual Relevancy,0.666666667,Llama-3 70B
Contextual Relevancy,0.8,Llama-3 70B
Contextual Relevancy,0.5,Llama-3 70B
Contextual Relevancy,1,Llama-3 70B
Contextual Relevancy,0.272727273,Llama-3 70B
Contextual Relevancy,1,Llama-3 70B
Contextual Relevancy,1,Llama-3 70B
Contextual Relevancy,1,Llama-3 70B
Contextual Relevancy,0.8,Llama-3 70B
Contextual Relevancy,0.714285714,Llama-3 70B
Contextual Relevancy,1,Llama-3 70B
Contextual Relevancy,0.666666667,Llama-3 70B
Contextual Relevancy,1,Llama-3 70B
Contextual Relevancy,0.714285714,Llama-3 70B
Contextual Relevancy,1,Llama-3 70B
Contextual Relevancy,1,Llama-3 70B
