metric,score,evaluation_model
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,0.875,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,0,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,0,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,0.8,Llama-3 70B
Faithfulness,0.6,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
Faithfulness,1,Llama-3 70B
