metric,score,evaluation_model,reason,error
Correctness (GEval),1.0,Llama-3 70B,"The actual output matches the expected output with the same information and details, and answers the input question correctly",
Correctness (GEval),0.0,Llama-3 70B,The actual output does not match the expected output and provides a specific date instead of explaining what the approval date will be,
Correctness (GEval),1.0,Llama-3 70B,"The actual output directly matches the expected output, with no discrepancies in details, values, or information and answers the input question accurately, with the added information of the MIL-STD-963B reference supporting the statement, and presenting the details in a clear and concise manner",
Correctness (GEval),1.0,Llama-3 70B,"The actual output accurately answers the input, providing relevant reasons for the authority",
Correctness (GEval),0.6,Llama-3 70B,"The actual output does not directly answer the input, and provides extra information not present in the expected output, but still conveys the main concept of providing practitioners with new means to deal with activities effectively and efficiently",
Correctness (GEval),1.0,Llama-3 70B,"The actual output directly answers the input and provides relevant details, matching the expected output",
Correctness (GEval),0.0,Llama-3 70B,"The actual output does not match the expected output, and the steps involved in the overall approach are completely different from the expected steps provided in the evaluation steps",
Correctness (GEval),0.2,Llama-3 70B,"The actual output does not directly answer the input question and includes extra information not present in the expected output, but the main concepts are somewhat related to the expected output",
Correctness (GEval),1.0,Llama-3 70B,The actual output correctly answers the input and provides additional information about the function level without omitting any crucial details from the expected output,
Correctness (GEval),0.0,Llama-3 70B,The actual output does not answer the input question and provides unrelated information instead,
Correctness (GEval),1.0,Llama-3 70B,"The actual output matches the expected output exactly, demonstrating factual accuracy and maintaining the same details and information",
Correctness (GEval),1.0,Llama-3 70B,"The actual output accurately describes the component level with precise details and examples, matching the expected output",
Correctness (GEval),1.0,Llama-3 70B,"The actual output matches the expected output with some additional information, but still answers the input question correctly and maintains factual accuracy",
Correctness (GEval),1.0,Llama-3 70B,"The actual output directly answers the input question, providing relevant and accurate information about the use cases of the OPENCOSS platform, with correct units and precision values, and includes extra information that is consistent with the expected output, highlighting various scenarios where evidence management plays a crucial role within the platform, with no discrepancies or omissions in details or values compared to the expected output",
Correctness (GEval),0.8,Llama-3 70B,"The actual output omits some details from the expected output and presents details in a different order, but the main concepts are the same, and it answers the input question",
Correctness (GEval),0.8,Llama-3 70B,"The actual output includes extra information and presents details in a different order than the expected output, but still answers the input question correctly and maintains factual accuracy with the expected output",
Correctness (GEval),1.0,Llama-3 70B,"The actual output matches the expected output in terms of information and details, and only omits the title of the manoeuvring capabilities",
Correctness (GEval),1.0,Llama-3 70B,"The actual output is a direct answer to the input, providing digital terrain maps and localization aids as the support for on-board crew navigation, and the extra information about upgrading to transport astronauts does not affect the main concept",
Correctness (GEval),1.0,Llama-3 70B,"The actual output matches the expected output and provides additional details, answering the input question accurately and following the same concepts as the expected output",
Correctness (GEval),1.0,Llama-3 70B,"The actual output matches the expected output, providing the correct information about the soil strength margin to support the vehicle",
Correctness (GEval),1.0,Llama-3 70B,"The actual output matches the expected output exactly, providing accurate information about the rollover threshold of the Lunar Exploration Light Rover",
Correctness (GEval),0.0,Llama-3 70B,"The actual output does not match the expected output in terms of speed, with the actual output mentioning 3 km/h and 5 km/h, whereas the expected output mentions not less than 15 km/h",
Correctness (GEval),0.0,Llama-3 70B,"The actual output does not provide any information about telemetry and video displays, and does not mention the Lunar Exploration Light Rover, which are key concepts in the expected output",
Correctness (GEval),0.8,Llama-3 70B,"The actual output does not directly answer the input, but it provides information about the positional accuracy of the rover",
Correctness (GEval),0.0,Llama-3 70B,"The actual output does not answer the input question, and provides unrelated information about system testing instead of on-board procedures and ESA agreements",
Correctness (GEval),1.0,Llama-3 70B,"The actual output accurately answers the input and matches the expected output with the same information and details, with no discrepancies in values or precision, and in the same order, with no extra or omitted information that changes the meaning or accuracy of the output",
Correctness (GEval),1.0,Llama-3 70B,"The actual output matches the expected output, with identical details and information, answering the input question accurately and completely, without any discrepancies or omissions, and following the evaluation steps perfectly",
Correctness (GEval),1.0,Llama-3 70B,"The actual output matches the expected output in terms of factual accuracy and details, and it provides additional information from the source document PINT-014 without any discrepancies or omissions in values or information",
Correctness (GEval),1.0,Llama-3 70B,"The actual output directly answers the input and includes the required information with the same units and precision values as the expected output, and provides additional details without any discrepancies in values or information",
Correctness (GEval),1.0,Llama-3 70B,"The actual output directly matches the expected output, with no discrepancies in details, values, or information, and answers the input question correctly, including the main concepts and extra information about resuming telemetry",
Correctness (GEval),1.0,Llama-3 70B,"The actual output accurately matches the expected output, including the year 2003 and providing the exact launch date of 21 January 2003, which answers the input question directly and accurately without any discrepancies or omissions in details or values",
Correctness (GEval),0.8,Llama-3 70B,"The actual output includes extra information and presents details in a different order than the expected output, but still answers the input question correctly",
Correctness (GEval),0.8,Llama-3 70B,"The actual output includes extra information and presents details in a different order than the expected output, but answers the input and maintains main concepts",
Correctness (GEval),0.7,Llama-3 70B,"The actual output does not directly answer the input question, but it provides related information about the Rosetta mission",
Correctness (GEval),0.0,Llama-3 70B,"The actual output does not match the expected output, mentioning different asteroid names (Gaspra and Ida instead of Otawara and Siwa).",
Correctness (GEval),1.0,Llama-3 70B,"The actual output is a direct match with the expected output, providing factual accuracy and maintaining the same details and information",
